student_id,program_name,uni_name,rating,is_relevant
190,Business and Economic Education,Goethe-University Frankfurt am Main,2,0
190,Computational Science,American University of Beirut ,1,0
190,Conservation Biology,Complutense University of Madrid,1,0
190,Customer Experience and Innovation,IE University,1,0
190,"Gender, Race, Sexuality, and Social Justice",University of British Columbia,3,1
190,Juris Doctor,University of Toronto,4,1
190,Mechatronics Engineering,Universitat Politecnica de Valencia,2,0
190,Physical Anthropology,Complutense University of Madrid,2,0
190,Social Justice Education,University of Toronto,4,1
190,"Specialization in Sustainable Land Management, Use and Policy",Yale University,1,0
191, Advanced Management,Yale University,3,1
191, Law (Non-Thesis),McGill University,4,1
191, Plant Pathology,Cornell University,2,0
191,Criminology,University of Toronto,3,1
191,"Gender, Race, Sexuality, and Social Justice",University of British Columbia,4,1
191,Infection Prevention and Control,Beirut Arab University,2,0
191,Interior Architecture and Design,Unversity of Balamand ,1,0
191,Juris Doctor,University of Toronto,5,1
191,Management Information Systems,Islamic University of Lebanon,3,1
191,Preschool and Primary Education in Pedagogical Remediation and Supervision,Saint Joseph University of Beirut,2,0
192, Computer Science (Non-Thesis),McGill University,5,1
192, Computer Security,Columbia University,4,1
192, Urban Systems ,University of British Columbia,3,1
192,Advanced Studies in Labor and Employment,Complutense University of Madrid,1,0
192,Applied Research in Economics and Business,Universitat Autònoma de Barcelona,2,0
192,Cybersecurity Risk and Strategy,New York University (NYU),4,1
192,Economics,Beirut Arab University,3,0
192,Heritage of Islamic Arab Architecture,Beirut Arab University,2,0
192,Information Systems and Artificial Intelligence for Business and Management  and Management,Johns Hopkins University,4,1
192,Management,American University of Science and Technology,2,0
192,Neuroengineering and Rehabilitation,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
192,Principles of Health and Disease,Ludwig-Maximilians-Universität München,3,0
193, Computer Security,Columbia University,4,1
193, Management Information Systems ,University of British Columbia,4,1
193,Advanced Telecommunication Technologies,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,0
193,Diplomacy and International Security,Holy Spirit University of Kaslik,1,0
193,Finance,Comillas Pontifical University,3,0
193,Information Health Engineering,Universidad Carlos III de Madrid (UC3M),1,0
193,Information Systems,Cornell University,5,1
193,Legal Profession and Legal Representation,Universitat Autònoma de Barcelona,1,0
193,Medical Surgical Nursing,Beirut Arab University,1,0
193,Network Systems,Columbia University,3,1
193,Sport Science,Universität Heidelberg,2,0
193,Sustainability Science and Technology,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
194, Jazz,University of Toronto,2,0
194,Biodiversity,University of Göttingen,5,1
194,Biology,Technical University of Munich,5,1
194,Chemical Biology,"KIT, Karlsruhe Institute of Technology",5,1
194,Chemistry and Biochemistry for Health,Universitat Autònoma de Barcelona,1,0
194,Educational Administration,Islamic University of Lebanon,2,0
194,Electrical and Electronic Engineering,Saint Joseph University of Beirut,1,0
194,Guitar ,University of British Columbia,2,0
194,Latin American and Caribbean Studies,University of Chicago,3,0
194,"Libraries, Archives and Digital Continuity",Universidad Carlos III de Madrid (UC3M),1,0
194,Nanoscience,Universität Hamburg,4,1
194,Oceans and Fisheries ,University of British Columbia,2,0
194,Principles of Health and Disease,Ludwig-Maximilians-Universität München,5,1
195,Aeronautics and Astronautics ,Stanford University,2,0
195,Applied Clinical Research in Health Sciences,Universitat Autònoma de Barcelona,3,1
195,Chemistry,Universität Heidelberg,3,1
195,Connected Industry,Universidad Carlos III de Madrid (UC3M),2,0
195,Finance,Harvard University,2,0
195,Geopolitics and Strategic Studies,Universidad Carlos III de Madrid (UC3M),1,0
195,History of Art,University of Toronto,1,0
195,Leadership And Human Resources Management,Saint Joseph University of Beirut,3,0
195,Microbiology and Parasitology,Complutense University of Madrid,5,1
195,Neuroscience,University of Salamanca,3,1
195,Neurosciences,Universitat Autònoma de Barcelona,4,1
196,Aerospace Science and Technology,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
196,Chemistry and Biochemistry for Health,Universitat Autònoma de Barcelona,2,0
196,Gerontology and Care,Universität Heidelberg,1,0
196,Nuclear Physics,University of Salamanca,3,0
196,Osteopathy,Universitat Autònoma de Barcelona,1,0
196,Political Science,Universität Hamburg,2,0
196,Reading/Writing/Literacy ,University of Pennsylvania,4,1
196,Sanitary Biology,Complutense University of Madrid,2,0
196,Science Education ,University of British Columbia,3,0
197,  Family and Community Medicine,University of Toronto,1,0
197, Biostatistics (Thesis),McGill University,2,0
197, Food Science and Agricultural Chemistry (Non-Thesis),McGill University,1,0
197,Arabic Language,Jinan University,5,1
197,Chemistry (Thesis),McGill University,2,0
197,Comparative Literature,Universitat Autònoma de Barcelona,5,1
197,Contemporary History,Complutense University of Madrid,5,1
197,Economics,Universität Heidelberg,2,0
197,English Linguistics,Complutense University of Madrid,4,1
197,Financial  Engineering,New York University (NYU),1,0
197,General Health Psychology,Comillas Pontifical University,2,0
197,Radiation Protection,Beirut Arab University,2,0
197,"Spanish Language, Hispanic Literature and Spanish as a Foreign Language",Universitat Autònoma de Barcelona,5,1
198, Chemical Engineering,Cornell University,5,1
198, Conducting (Thesis),McGill University,2,0
198, Electrical and Computer Engineering,Cornell University,5,1
198, Systems  Engineering,Columbia University,5,1
198,Chemie ,Technical University of Darmstadt,1,0
198,Curriculum and Educational Management,Unversity of Balamand ,2,0
198,Doctoral program in Computing,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),1,0
198,Financial Insurance,University of Toronto,3,0
198,Mechanical  Engineering,New York University (NYU),4,1
198,Oceanography ,University of British Columbia,2,0
198,Physics,Rheinische Friedrich-Wilhelms-Universität Bonn,1,0
198,Software  Engineering,Harvard University,3,0
198,Sports Management ,Unversity of Balamand ,1,0
199, Biomedical Engineering,Cornell University,4,1
199, Civil  Engineering,Columbia University,5,1
199, French Language and Literature ,Unversity of Balamand ,2,0
199, History (Thesis),McGill University,2,0
199,Bioinformatics ,University of British Columbia,2,0
199,Chemical  Engineering,New York University (NYU),4,1
199,Chemical  Engineering,Yale University,3,1
199,Chemistry,Beirut Arab University,2,0
199,Experiential Humanist Psychotherapy and in Emotion Focused Therapy,Comillas Pontifical University,2,0
199,Process for the Canonical Annulment of Marriage,Comillas Pontifical University,2,0
199,Teaching English as a Second Language ,University of British Columbia,2,0
199,Vocal Pedagogy,University of Toronto,2,0
200, History,University of Chicago,1,0
200, Indigenous Teacher Education Program,University of British Columbia,4,1
200,Art History,Universitat Autònoma de Barcelona,2,0
200,Canadian Studies,McGill University,1,0
200,Italian,Yale University,2,0
200,Mathematics ,Technical University of Darmstadt,2,0
200,Performing Arts,Holy Spirit University of Kaslik,2,0
200,Psychology ,Friedrich-Alexander-Universität Erlangen-Nürnberg,1,0
200,Turkish Language,McGill University,2,0
201, Archaeology,Cornell University,2,0
201, Indigenous Teacher Education Program,University of British Columbia,4,1
201,Automation and Industrial Electronic Engineering,Universitat Autònoma de Barcelona,2,0
201,Business Administration,Islamic University of Lebanon,1,0
201,Business Information Systems,Modern University for Business and Science,1,0
201,"Contemporary History, Politics and Economics",Universitat Autònoma de Barcelona,3,0
201,Italian,Yale University,1,0
201,"Logic, Information, and Computation",University of Pennsylvania,2,0
201,Visual Art (BFA) (Honours) (Vancouver Campus),University of British Columbia,3,1
202,African Languages and Cultures,Universität Hamburg,5,1
202,Building,Universidad Politécnica de Madrid (UPM),1,0
202,Desautels Faculty of Management,McGill University,3,0
202,Ecological Agriculture,McGill University,2,0
202,Energy Engineering,Universitat Politecnica de Valencia,3,0
202,Green and Sustainable Chemistry,Beirut Arab University,3,0
202,History ,Friedrich-Alexander-Universität Erlangen-Nürnberg,5,1
202,Law and Political Science,Complutense University of Madrid,1,0
202,Music Education,McGill University,2,0
202,Musicology,Universität Heidelberg,5,1
202,Translation Studies for Information Technologies,Universität Heidelberg,5,1
203, Chemical  Engineering,Cornell University,1,0
203,French and Romance Studies,Universität Heidelberg,5,1
203,Gender and Women’s Studies,University of British Columbia,3,0
203,Geography,University of British Columbia,3,0
203,Industrial Design and Product Development,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
203,Languages and Cultures of India and Tibet,Universität Hamburg,5,1
203,Languages and Cultures of Southeast Asia,Universität Hamburg,4,1
203,School Elementary Teaching ,Jinan University,3,0
203,Sociology,Universidad Carlos III de Madrid (UC3M),2,0
203,Spanish,Universität Hamburg,3,0
204,"European Master Waves, Acoustics, Vibrations, Engineering and Sound",Universitat Politecnica de Valencia,3,0
204,Hospital Clinical Optometry,Complutense University of Madrid,2,0
204,International Management,Comillas Pontifical University,3,0
204,"International Relations, Security and Development",Universitat Autònoma de Barcelona,3,0
204,Manual Therapy and Osteopathy,Saint Joseph University of Beirut,5,1
204,Medical Physiology,Beirut Arab University,5,1
204,Molecular Life Sciences,Universität Hamburg,2,0
204,Old Book and Bibliographic Heritage,Complutense University of Madrid,2,0
204,Operative and Esthetic Dentistry,Beirut Arab University,3,1
204,Production and Management of Organic Agriculture,Comillas Pontifical University,3,0
204,Public Health,Saint Joseph University of Beirut,5,1
204,Public Health,"University of California, Berkeley (UCB)",5,1
204,Social Policy and Community Action,Universitat Autònoma de Barcelona,2,0
205,  Human Nutrition (Non-Thesis),McGill University,4,1
205, Dental Sciences (Non-Thesis),McGill University,5,1
205, Occupational Therapy (Non-Thesis),McGill University,3,0
205, Public Health Combined Degree ,Northwestern University,5,1
205, Specialization in Ecosystem Conservation and Management Conservation and Management,Yale University,1,0
205,Banking and Quantitative Finance,Complutense University of Madrid,1,0
205,Biologie ,Technical University of Darmstadt,3,0
205,Chemical  Engineering,Stanford University,1,0
205,Communication Literature and Media in Modern South Asian Languages,Universität Heidelberg,1,0
205,Human Nutrition ,University of British Columbia,5,1
205,LGBTIQ Studies,Complutense University of Madrid,3,0
205,Nuclear Physics,University of Salamanca,3,0
205,Specialized Economic Analysis,Universitat Autònoma de Barcelona,3,0
206, Computational Analysis and Public Policy,University of Chicago,3,0
206, Computer Science,Yale University,3,0
206,Communication and Society in Ibero-America,Universität Heidelberg,5,1
206,Cybersecurity,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
206,European Union-China,Universitat Autònoma de Barcelona,2,0
206,Financial Analysis and Banking Management,Universidad Carlos III de Madrid (UC3M),2,0
206,Food Science and Engineering,Universitat Politecnica de Valencia,2,0
206,Journalism ,Ludwig-Maximilians-Universität München,5,1
206,Journalism and Communication Science,Universität Hamburg,5,1
206,Media Studies,Universität Hamburg,5,1
207, Music Education (Non-Thesis),McGill University,2,0
207, Plant Science (Thesis),McGill University,2,0
207,Advanced Biology,Universidad de Sevilla,1,0
207,Curriculum and Leadership ,University of British Columbia,2,0
207,Finance,Comillas Pontifical University,2,0
207,Financial Insurance,University of Toronto,1,0
207,Medieval Studies,Complutense University of Madrid,1,0
207,Structural and Construction Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),1,0
207,media studies,American University of Beirut ,5,1
208, Biology (Thesis),McGill University,4,1
208, International Relations,University of Chicago,3,1
208, Seniors Care ,University of British Columbia,5,1
208, Wound Prevention and Care,University of Toronto,3,1
208,Advanced Studies in History of Spanish Art,Complutense University of Madrid,2,0
208,Biochemistry and Molecular Biology ,University of British Columbia,5,1
208,Biomedical Informatics ,Stanford University,2,0
208,Cell and Developmental Biology ,University of British Columbia,5,1
208,French and Transcultural Studies,Universität Heidelberg,3,0
208,Special Education,Complutense University of Madrid,3,0
208,Technology of Education,Holy Spirit University of Kaslik,2,0
209, Otolaryngology (Thesis),McGill University,4,1
209, Specialization in Ecosystem Conservation and Management Conservation and Management,Yale University,3,0
209,Applied Clinical Pharmacology,University of Toronto,3,1
209,Audiology and Speech Sciences ,University of British Columbia,4,1
209,Computer Science,Modern University for Business and Science,2,0
209,Criminology and Criminal Justice System,Universitat Pompeu Fabra (Barcelona),2,0
209,French and Transcultural Studies,Universität Heidelberg,3,0
209,Space and Aeronautical Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,1
209,Surgery ,University of British Columbia,4,1
209," Urban Planning, Policy ",American University of Beirut ,3,0
210, Archaeological Studies,Yale University,4,1
210, Linguistics,Yale University,5,1
210,Architecture,Unversity of Balamand ,2,0
210,Ecological Determinants of Health in Society,McGill University,3,0
210,Electrical Engineering and Information Technology,"KIT, Karlsruhe Institute of Technology",1,0
210,History of Art,Yale University,5,1
210,International Relations and Development Expert,Complutense University of Madrid,3,1
210,Italian,Yale University,4,1
210,Kindergarten ,Jinan University,3,0
210,Marketing,Islamic University of Lebanon,1,0
210,Public Administration,Islamic University of Lebanon,2,0
210,South Asia Studies,University of Pennsylvania,3,1
210,World Cinemas,McGill University,2,0
211, Africana Studies,Johns Hopkins University,5,1
211, Arabic and Hebrew Studies,University of Pennsylvania,5,1
211, Classical Studies,University of Chicago,5,1
211,Atmospheric Science,McGill University,2,0
211,Biochemistry,Beirut Arab University,3,0
211,Chemistry,University of Cologne,2,0
211,Civil Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,0
211,Economics,Complutense University of Madrid,2,0
211,Education for Arts Students,McGill University,1,0
211,Electrical  Engineering (Okanagan Campus),University of British Columbia,2,0
211,English,"University of California, Los Angeles (UCLA)",5,1
211,History,Yale University,5,1
211,Humanities,Yale University,4,1
211,Medicine and Surgery,Beirut Arab University,2,0
212, Hispanic Studies (Non-Thesis),McGill University,3,1
212, Hispanic Studies (Thesis),McGill University,5,1
212, Italian (Thesis),McGill University,5,1
212, Marketing Communication,Unversity of Balamand ,2,0
212,Architecture d’Intérieur,Unversity of Balamand ,2,0
212,Computer Engineering,Technische Universität Berlin (TU Berlin),1,0
212,Economics,Lebanese International University,2,0
212,English (Thesis),McGill University,4,1
212,General Business Administration,Haigazian University,1,0
212,International Law,Universität Heidelberg,2,0
212,Molecular Life Sciences,Universität Hamburg,2,0
212,Nursing Innovation Applied to Vulnerability and Health,Universitat Autònoma de Barcelona,2,0
212,Religious Studies (Non-Thesis),McGill University,3,0
212,Theory (Thesis),McGill University,4,1
213, Health Care Management,Yale University,3,0
213, Information,University of Toronto,1,0
213, Nursing,University of Toronto,2,0
213, Seniors Care ,University of British Columbia,3,0
213, Urban Planning (Non-Thesis),McGill University,2,0
213,Archaeology,Universitat de Valencia,5,1
213,Conference Interpreting,Universitat Autònoma de Barcelona,4,1
213,Dictionary Production and Quality Control for Spanish Words,Universitat Autònoma de Barcelona,3,1
213,History of Contemporary Art and Visual Culture,Complutense University of Madrid,5,1
213,Integrative Learning Therapy ,Universität Hamburg,2,0
213,Sciences of Religions,Complutense University of Madrid,5,1
213,World History,Universitat Pompeu Fabra (Barcelona),4,1
214, Landscape Architecture,Cornell University,3,0
214, Plant Sciences,Cornell University,2,0
214,"Advertising Arts and Visual Media, Communication and Journalism",Jinan University,5,1
214,Advertising and Communication ,Haigazian University,4,1
214,Audiovisual Communication,Complutense University of Madrid,4,1
214,Biology,McGill University,2,0
214,Business Administration and Management  Finance and Accounting,University of Navarra,3,0
214,Civil  Engineering,New York University (NYU),2,0
214,Computer Engineering,Holy Spirit University of Kaslik,3,0
214,Education,Universitat de Barcelona,3,0
214,Interactive Communication,Universitat Autònoma de Barcelona,5,1
214,Journalism,Universidad Carlos III de Madrid (UC3M),4,1
214,radio and television,Jinan University,5,1
215, Asian Studies,Cornell University,2,0
215, History of Art,Johns Hopkins University,2,0
215,Advertising and Public Relations,Universitat Pompeu Fabra (Barcelona),3,0
215,Audiovisual Communication,Universidade de Santiago de Compostela,5,1
215,Comprehensive Design ,IE University,3,0
215,Construction Engineering,American University of Beirut ,2,0
215,Education program Early Childhood,Beirut Arab University,2,0
215,Human Movement Science,Universität Hamburg,1,0
215,Journalism,Complutense University of Madrid,5,1
215,Journalism,Universitat Pompeu Fabra (Barcelona),5,1
215,Journalism,Universitat de Valencia,5,1
215,Translation Studies,Universität Heidelberg,2,0
216, Applied Data Science,University of Michigan-Ann Arbor,4,1
216,Business Administration,Beirut Arab University,1,0
216,Clinical Education ,University of British Columbia,1,0
216,Computer Science ,American University of Science and Technology,2,0
216,"Creative Direction, Content and Branding",IE University,3,0
216,Design Global,Unversity of Balamand ,1,0
216,Economic Development and Growth,Universidad Carlos III de Madrid (UC3M),1,0
216,Optometry and Vision Sciences,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
216,Science and Technology Studies ,University of British Columbia,3,0
217, Financial Mathematics,University of Chicago,2,0
217, Public Policy,University of Chicago,3,0
217,"Communication and Political Marketing, Comparative Politics - Arab World, Foreign Affairs and International Cooperation",Saint Joseph University of Beirut,4,1
217,Curatorial Studies,University of Navarra,2,0
217,Management and International Affairs,Holy Spirit University of Kaslik,5,1
217,Mechatronics and Information Technology,"KIT, Karlsruhe Institute of Technology",1,0
217,Psychology of Education and Training,Saint Joseph University of Beirut,4,1
217,Social and Labour Rights,Universitat Autònoma de Barcelona,2,0
217,Sports Training ,Antoine University,3,1
217,Theoretical Physics,Complutense University of Madrid,2,0
218, Computer Security,Columbia University,2,0
218, Microbiology (Thesis),McGill University,4,1
218,"Advanced Architecture, Landscape, Urban Planning and Design",Universitat Politecnica de Valencia,2,0
218,Arabic Language and Literature,Unversity of Balamand ,2,0
218,Biologie ,Technical University of Darmstadt,5,1
218,Chemical Biology,"KIT, Karlsruhe Institute of Technology",4,1
218,Chemical Sciences,Universität Stuttgart,5,1
218,Management Information Systems,American University of Science and Technology,3,0
218,Medical Physics,Beirut Arab University,3,0
218,Nautical and Marine Engineering and Naval Radio-Electronics,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
218,Paediatric Physiotherapy,Universitat Autònoma de Barcelona,1,0
218,Wood Science,Universität Hamburg,4,1
219, Human Genetics (Thesis),McGill University,3,1
219,Biology,"KIT, Karlsruhe Institute of Technology",5,1
219,"European Master Waves, Acoustics, Vibrations, Engineering and Sound",Universitat Politecnica de Valencia,3,0
219,Genome Science and Technology ,University of British Columbia,4,1
219,"Health, Integration and Disability",Complutense University of Madrid,3,0
219,Human Rights ,Jinan University,1,0
219,Medieval Studies,University of Toronto,2,0
219,Molecular Life Sciences,Universität Hamburg,5,1
219,Molecular Plant Science,Universität Hamburg,4,1
219,Oceanography and Marine Management,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),1,0
219,Operations and Logistics Management,Antoine University,2,0
219,Political Science,University of Salamanca,3,0
219,Surgical and Interventional Sciences (Non-Thesis),McGill University,4,1
220, Digital Media,University of British Columbia,4,1
220,Advanced Biology,Universidad de Sevilla,2,0
220,"Biochemistry, Molecular Biology and Biomedicine",Universitat Autònoma de Barcelona,3,0
220,Emerging Technologies,New York University (NYU),3,1
220,Infection Prevention and Control,Beirut Arab University,2,0
220,Journalism and Digital Content Innovation,Universitat Autònoma de Barcelona,5,1
220,Landscape Architecture,Universitat Politecnica de Valencia,1,0
220,Literary and Theatrical Studies,University of Granada,4,1
220,Marketing,Johns Hopkins University,3,0
220,Media Studies,Universität Hamburg,4,1
220,Research in Clinical Psychology and Health,Universitat Autònoma de Barcelona,2,0
220,Sociocultural Analysis of Knowledge and Communication,Complutense University of Madrid,3,1
220,Theatre Studies,Universitat Autònoma de Barcelona,2,0
221,"Ancient Culture, Religion and Ethnicity ",University of British Columbia,2,0
221,Audiovisual Communication for the Digital Age,Complutense University of Madrid,3,1
221,Bioengineering,"KIT, Karlsruhe Institute of Technology",1,0
221,Journalism Research,Complutense University of Madrid,5,1
221,Journalism and Digital Content Innovation,Universitat Autònoma de Barcelona,3,1
221,"Media, Communication and Culture",Universitat Autònoma de Barcelona,3,1
221,Piano,University of British Columbia,3,0
221,Psychology,Universität Hamburg,2,0
221,Social Media and Corporate Communication,Universitat Politecnica de Valencia,4,1
221,Strategic Planning in Advertising and Public Relations,Universitat Autònoma de Barcelona,5,1
221,Sustainability,University of Navarra,1,0
221,Transfusion Medicine and Advanced Cell Therapies,Universitat Autònoma de Barcelona,2,0
221,Urban Mobility,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),1,0
222, Conducting (Thesis),McGill University,3,1
222, Nonprofit Leadership,University of Pennsylvania,3,1
222, Otolaryngology (Thesis),McGill University,2,0
222,Environmental Sciences,American University of Beirut ,1,0
222,Food Technology,American University of Beirut ,1,0
222,Organ,University of British Columbia,1,0
222,Pharma-Biotech Company Management,University of Navarra,2,0
222,Religious Studies (Non-Thesis),McGill University,1,0
223, Astronomy,Yale University,2,0
223, Nonprofit Leadership,University of Pennsylvania,3,1
223,Asian Studies ,University of British Columbia,1,0
223,Mechanical engineering,Friedrich-Alexander-Universität Erlangen-Nürnberg,2,0
223,"Media, Communication and Journalism Studies (Thesis)",McGill University,2,0
223,Operations and Logistics Management,Antoine University,1,0
223,Physics,"KIT, Karlsruhe Institute of Technology",3,0
224,  Human Nutrition (Non-Thesis),McGill University,5,1
224, Dental Sciences (Thesis),McGill University,5,1
224, Medical Sociology (Non-Thesis),McGill University,5,1
224,Architecture,"KIT, Karlsruhe Institute of Technology",2,0
224,Economics,American University of Science and Technology,3,0
224,"Engineering, Science and Technology Education",Universitat Politècnica de Catalunya · BarcelonaTech (UPC),1,0
224,Experimental Medicine (Thesis),McGill University,4,1
224,Food Technology,Technische Universität Berlin (TU Berlin),1,0
224,Interdisciplinary Studies in Human Development ,University of Pennsylvania,2,0
224,Population and Public Health ,University of British Columbia,4,1
224,Process for the Canonical Annulment of Marriage,Comillas Pontifical University,3,0
224,Research in Art and Creation,Complutense University of Madrid,1,0
224,Semiconductor Engineering and Microelectronic Design,Universitat Autònoma de Barcelona,1,0
225, Collaborative Piano,University of Toronto,2,0
225, Dental Sciences (Non-Thesis),McGill University,4,1
225, Medical Anthropology (Thesis),McGill University,5,1
225, Occupational Therapy (MScOT),University of Toronto,4,1
225,Advanced Studies in Design-Barcelona,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
225,Applied Analytics,Columbia University,2,0
225,Experimental Medicine ,University of British Columbia,4,1
225,Geosciences for the Energy Transition,Universitat de Barcelona,2,0
225,Information and Communication Technology,Friedrich-Alexander-Universität Erlangen-Nürnberg,3,0
225,"Parliamentary Law, Elections and Legislative Studies",Complutense University of Madrid,2,0
225,Pathology and Laboratory Medicine ,University of British Columbia,4,1
225,Public Health (Non-Thesis),McGill University,5,1
225,Spanish and Romance Studies,Universität Heidelberg,1,0
225,Specialization in Environmental Policy Analysis Conservation and Management,Yale University,3,0
226, Applied Computing ,University of Toronto,4,1
226,Admission to the Bar  Corporate Law,Comillas Pontifical University,3,0
226,Anthropology,Universitat Autònoma de Barcelona,2,0
226,Bioinformatics ,University of British Columbia,4,1
226,Computer Engineering,Beirut Arab University,3,0
226,Computer Science,University of British Columbia,4,1
226,Economic Development and Growth,Universidad Carlos III de Madrid (UC3M),2,0
226,Enabling Technologies for the Food and Bioprocessing Industry,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
226,Integrated Studies in Land and Food Systems ,University of British Columbia,4,1
226,Japanese Studies,Universität Hamburg,2,0
226,Mathematical Research,Universitat de Valencia,2,0
226,School Library and Reading Promotion,Universitat Autònoma de Barcelona,3,0
227, Applied Computing ,University of Toronto,5,1
227, Dependable Software Systems ,University of British Columbia,4,1
227,Bioinformatics ,University of British Columbia,5,1
227,Computer Science (Thesis),McGill University,5,1
227,Environment and Energy Transition,Comillas Pontifical University,1,0
227,Environmental Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,0
227,Health Informatics ,University of Toronto,4,1
227,Integrated Studies in Land and Food Systems ,University of British Columbia,4,1
227,International Contracts,Holy Spirit University of Kaslik,2,0
227,Language and Literature Research,Universitat de Valencia,2,0
227,Marketing,Haigazian University,2,0
227,Social Communication,Complutense University of Madrid,2,0
227,Territorial Studies and Planning,Universitat Autònoma de Barcelona,1,0
227,Translation and Intercultural Studies,Universitat Autònoma de Barcelona,1,0
228, Plant Sciences,Cornell University,3,0
228,Art History,American University of Beirut ,3,0
228,Chemistry,University of Navarra,2,0
228,Dietetics,University of British Columbia,2,0
228,Environmental  Engineering,Yale University,1,0
228,French Literature,Saint Joseph University of Beirut,4,1
228,Pharmacy,Complutense University of Madrid,2,0
228,Psychology,"University of California, Los Angeles (UCLA)",3,0
228,Theological Sciences and Pastoral Studies ,Antoine University,3,1
228,Theology,Unversity of Balamand ,4,1
229, Arabic and Hebrew Studies,University of Pennsylvania,5,1
229, Hispanic Studies,University of Pennsylvania,5,1
229,Arabic Language and Literature,Unversity of Balamand ,5,1
229,Biology,"KIT, Karlsruhe Institute of Technology",1,0
229,Computer Science and Engineering,Universidad Carlos III de Madrid (UC3M),2,0
229,Dietetics,McGill University,2,0
229,Economics,Cornell University,1,0
229,Environmental Science,University of Granada,2,0
229,History,Princeton University,5,1
229,Mechanical Engineering ,"KIT, Karlsruhe Institute of Technology",2,0
229,"Philosophy, Politics and Economics",Comillas Pontifical University,2,0
230, Educational Psychology (Non-Thesis),McGill University,2,0
230, Health Administration,Cornell University,5,1
230, Public Health Policy Track,Yale University,5,1
230, Public Health Social and Behavioral Sciences Track,Yale University,4,1
230,Art History and Curating,American University of Beirut ,2,0
230,Bioinformatics ,University of British Columbia,2,0
230,Early Childhood Education ,University of British Columbia,2,0
230,Enology,Universitat Politecnica de Valencia,2,0
230,Financial Economics Program ,University of Toronto,3,0
230,Public Health,"University of California, Berkeley (UCB)",5,1
230,Theology of Consecrated Life,Antoine University,3,0
230,media studies,American University of Beirut ,3,0
231, Biostatistics (Thesis),McGill University,2,0
231, Health Administration,Cornell University,5,1
231, Management Information Systems ,University of British Columbia,2,0
231, Nutrition,Cornell University,5,1
231, Public Health ,Yale University,5,1
231, Public Health in Biostatistics,Yale University,5,1
231, Translational Research in the Health Sciences,University of Toronto,2,0
231,Communication and Visual Arts,Holy Spirit University of Kaslik,2,0
231,Food Chemistry,Universität Hamburg,2,0
231,General Health Psychology,Universitat Autònoma de Barcelona,1,0
231,Public Health Applied Biostatistics and Epidemiology Track,Yale University,4,1
232,Architecture,Unversity of Balamand ,3,0
232,Audiovisual Communications,Universitat Politecnica de Valencia,3,1
232,Biotechnology,McGill University,3,1
232,Ecology and Evolutionary Biology,University of British Columbia,1,0
232,Electrical  Engineering and Computer Science,Yale University,1,0
232,Geology,Universitat de Barcelona,3,0
232,Journalism,University of Navarra,4,1
232,Laws,Universidad de Sevilla,1,0
232,Mass Communication,Beirut Arab University,4,1
232,"Media, Communication and Journalism",University of Pennsylvania,4,1
232,Nursing,Unversity of Balamand ,2,0
232,Spanish and Romance Studies,Universität Heidelberg,3,0
232,radio and television,Jinan University,5,1
233,Dentistry,University of Granada,1,0
233,French and Spanish,University of British Columbia,2,0
233,German Language,McGill University,3,1
233,Human Nutrition and Dietetics,Complutense University of Madrid,1,0
233,Industrial Organization Engineering,Universitat Politecnica de Valencia,2,0
233,Law and Political Science,Complutense University of Madrid,2,0
233,Media and Communication Studies,Universität Hamburg,5,1
233,Physics,Universidad de Zaragoza,2,0
233,Science in Electric Engineering,Rafik Hariri  University ,2,0
234, Global Automotive and Manufacturing  Engineering,University of Michigan-Ann Arbor,3,1
234, Manufacturing,University of Michigan-Ann Arbor,5,1
234, Piano Pedagogy,University of Toronto,2,0
234,?Microbiology and Immunology,American University of Beirut ,1,0
234,Automotive  Engineering,University of Michigan-Ann Arbor,5,1
234,Computer Vision,Universitat de Barcelona,3,1
234,Energy Systems  Engineering,University of Michigan-Ann Arbor,4,1
234,Learning Sciences and Technologies,University of Pennsylvania,3,1
234,Optical and Imaging Technologies,Complutense University of Madrid,1,0
234,Professional Multimedia Journalism,Complutense University of Madrid,1,0
234,Psychology of Sport and Physical Activity,Universitat Autònoma de Barcelona,2,0
234,Systems  Engineering  Design,University of Michigan-Ann Arbor,5,1
235, Environmental Toxicology,Cornell University,1,0
235, Kinesiology and Physical Education (Thesis),McGill University,2,0
